"","source","source_id","source_site_name","site_name","latitude","longitude","phase","phase_description","phase_code","age_start","age_end","taxon_source","n","prop","reference","taxon_detail","taxon","genus","family","category","founder_crop","edibility","grass_type","legume_type"
"599","ORIGINS","1960–1960","Beidha","Beidha",30.33,35.43,"Phase A","Corresponds to Phase V or VI (Kirkbridge) or Phase A2 or A1 (Byrd) - see Colledge BAR 2001 pg.33.","BEID A",10093,9490,"Triticum monococcum",1,3.01059730250482e-05,"Colledge2001","Triticum monococcum","Triticum spp. (incl. boeoticum/monococcum)","Triticum","Poaceae","Grasses","einkorn wheat","Edible seed/fruit","Large/medium-seeded",NA
"600","ORIGINS","1967–1967","Beidha","Beidha",30.33,35.43,"Phase A","Corresponds to Phase V or VI (Kirkbridge) or Phase A2 or A1 (Byrd) - see Colledge BAR 2001 pg.33.","BEID A",10093,9490,"Vicia ervilia",1,3.01059730250482e-05,"Colledge2001","Vicia ervilia","Vicia ervilia","Vicia","Fabaceae","Pulses","bitter vetch","Edible seed/fruit",NA,"Large/medium-seeded"
"601","ORIGINS","2322–2322","Beidha","Beidha",30.33,35.43,"Phase A","Corresponds to Phase V or VI (Kirkbridge) or Phase A2 or A1 (Byrd) - see Colledge BAR 2001 pg.33.","BEID A",10093,9490,"Vicia narbonense",1,3.01059730250482e-05,"Helbaek66","Vicia narbonense","Vicia narbonensis","Vicia","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Large/medium-seeded"
"602","ORIGINS","7453–7675","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Aegilops",3,0.00249376558603491,"DeMoulins97","Aegilops sp.","Aegilops spp. (incl. crassa, kotschyi, peregrina, speltoides, umbellulata)","Aegilops","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"603","ORIGINS","7669–7669","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Aegilops crassa",1,0.000831255195344971,"DeMoulins97","Aegilops crassa","Aegilops spp. (incl. crassa, kotschyi, peregrina, speltoides, umbellulata)","Aegilops","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"604","ORIGINS","7304–7304","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Amaranthus",1,0.000831255195344971,"DeMoulins97","Amaranthus sp.","Amaranthus sp.","Amaranthus","Amaranthaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"605","ORIGINS","7451–7601","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Androsace maxima",2,0.00166251039068994,"DeMoulins97","Androsace maxima","Androsace spp. (incl. maxima)","Androsace","Primulaceae","Wild plants",NA,NA,NA,NA
"606","ORIGINS","7486–7575","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Arenaria",3,0.00249376558603491,"DeMoulins97","Arenaria sp.","Arenaria spp. (incl. serpyllifolia)","Arenaria","Caryophyllaceae","Wild plants",NA,NA,NA,NA
"607","ORIGINS","7651–7672","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Arnebia decumbens",3,0.00249376558603491,"DeMoulins97","Arnebia decumbens","Arnebia spp. (incl. decumbens, linearifolia)","Arnebia","Boraginaceae","Wild plants",NA,NA,NA,NA
"608","ORIGINS","7542–7542","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Brassicaceae",2,0.00166251039068994,"DeMoulins97",NA,"Brassicaceae indet. (edible)",NA,"Brassicaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"609","ORIGINS","7633–7677","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Bromus",9,0.00748129675810473,"DeMoulins97","Bromus sp.","Bromus spp. (incl. arvensis, danthoniae, diandrus, hordeaceus, secalinus, sterilis, tectorum)","Bromus","Poaceae","Grasses",NA,NA,"Small/medium-seeded",NA
"610","ORIGINS","7648–7673","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Buglossoides tenuiflora",7,0.00581878636741479,"DeMoulins97","Buglossoides tenuiflora","Buglossoides spp. (incl. arvensis, tenuiflora)","Buglossoides","Boraginaceae","Wild plants",NA,NA,NA,NA
"611","ORIGINS","7497–7537","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Carex",4,0.00332502078137988,"DeMoulins97","Carex sp.","Carex spp. (incl. divisa, divulsa)","Carex","Cyperaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"612","ORIGINS","7330–7330","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Euphorbia",1,0.000831255195344971,"DeMoulins97","Euphorbia sp.","Euphorbia spp. (incl. falcata, helioscopia, peplus)","Euphorbia","Euphorbiaceae","Wild plants",NA,NA,NA,NA
"613","ORIGINS","7296–7296","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Galium",1,0.000831255195344971,"DeMoulins97","Galium sp.","Galium spp. (incl. aparine, mollugo, spurium, tricornotum, verrucosum)","Galium","Rubiaceae","Wild plants",NA,NA,NA,NA
"614","ORIGINS","7302–7624","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Gypsophila pilosa",4,0.00332502078137988,"DeMoulins97","Gypsophila pilosa","Gypsophila spp. (incl. elegans, obionica, pilosa)","Gypsophila","Caryophillaceae","Wild plants",NA,NA,NA,NA
"615","ORIGINS","7295–7571","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Heliotropium",5,0.00415627597672485,"DeMoulins97","Heliotropium sp.","Heliotropium spp. (incl. europaeum, persicum, rotundifolium, suaveolens)","Heliotropium","Boraginaceae","Wild plants",NA,NA,NA,NA
"616","ORIGINS","7332–7662","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Hordeum (non-cereal)",6,0.00498753117206982,"DeMoulins97","Hordeum sp.","Hordeum spp. (bulbosum, glaucum, murinum, marinum, hystrix, sphaerococcum)","Hordeum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"617","ORIGINS","7423–7423","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Hordeum spontaneum",2,0.00166251039068994,"DeMoulins97","Hordeum spontaneum","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"618","ORIGINS","7541–7541","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Hordeum vulgare/spontaneum",1,0.000831255195344971,"DeMoulins97","Hordeum sp.","Hordeum spp. (spontaneum, distichum)","Hordeum","Poaceae","Grasses","barley","Edible seed/fruit","Large/medium-seeded",NA
"619","ORIGINS","7294–7615","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Lathyrus sativus",27,0.0224438902743142,"DeMoulins97","Lathyrus sativus","Lathryrus spp. (incl. aphaca, cicera, hirsutus, nissolia, sativus)","Lathyrus","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Large/medium-seeded"
"620","ORIGINS","7292–7627","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Lens",252,0.209476309226933,"DeMoulins97","Lens sp.","Lens spp. (incl. culinaris, orientalis)","Lens","Fabaceae","Pulses","lentil","Edible seed/fruit",NA,"Large/medium-seeded"
"621","ORIGINS","7583–7583","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Linum mucronatum",1,0.000831255195344971,"DeMoulins97","Linum mucronatum","Linum spp. (incl. bienne, usitatissimum, mucronatum, strictum)","Linum","Linaceae","Wild plants","flax","Edible seed/fruit",NA,NA
"622","ORIGINS","7333–7658","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Lolium",11,0.00914380714879468,"DeMoulins97","Lolium sp.","Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)","Lolium","Poaceae","Grasses",NA,NA,"Large/medium-seeded",NA
"623","ORIGINS","7305–7307","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Malva sylvestris",146,0.121363258520366,"DeMoulins97","Malva sylvestris","Malva spp. (incl. aegyptia, nicaeensis, parviflora, sylvestris)","Malva","Malvaceae","Wild plants",NA,NA,NA,NA
"624","ORIGINS","7421–7421","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Onobrychis",1,0.000831255195344971,"DeMoulins97","Onobrychis sp.","Onobrychis spp. (incl. crista-galli)","Onobrychis","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Large/medium-seeded"
"625","ORIGINS","7280–7625","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Pistacia atlantica/terebinthus",87,0.0723192019950125,"DeMoulins97","Pistacia sp.","Pistacia spp. (incl. atlantica, lentiscus, palaestina, terebinthus, vera)","Pistacia","Anacardiaceae","Fruits/nuts",NA,"Edible seed/fruit",NA,NA
"626","ORIGINS","7391–7628","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Pisum sativum",5,0.00415627597672485,"DeMoulins97","Pisum sativum","Pisum spp. (incl. elatius, sativum)","Pisum","Fabaceae","Pulses","pea","Edible seed/fruit",NA,"Large/medium-seeded"
"627","ORIGINS","7334–7645","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Poa bulbosa ssp. Vivipara",17,0.0141313383208645,"DeMoulins97","Poa bulbosa","Poa spp. (incl. bulbosa)","Poa","Poaceae","Grasses",NA,NA,"Small-seeded",NA
"628","ORIGINS","7303–7531","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Polygonum",2,0.00166251039068994,"DeMoulins97","Polygonum sp.","Polygonum spp. (incl. aviculare, convolvulus, corrigioloides, lapathifolium, persicaria, salicifolium, venantianum)","Polygonum","Polygonaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"629","ORIGINS","7427–7427","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Polygonum corrigioloides",1,0.000831255195344971,"DeMoulins97","Polygonum corrigioloides","Polygonum spp. (incl. aviculare, convolvulus, corrigioloides, lapathifolium, persicaria, salicifolium, venantianum)","Polygonum","Polygonaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"630","ORIGINS","7282–7676","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Secale montanum/cereale var vavilovii",14,0.0116375727348296,"DeMoulins97","Secale sp.","Secale spp. (incl. cereale, montanum)","Secale","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"631","ORIGINS","7617–7617","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Teucrium",1,0.000831255195344971,"DeMoulins97","Teucrium sp.","Teucrium spp. (incl. polium)","Teucrium","Lamiaceae","Wild plants",NA,NA,NA,NA
"632","ORIGINS","7411–7556","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Trigonella",3,0.00249376558603491,"DeMoulins97","Trigonella sp.","Trigonella spp. (incl. arabica, astroites, noeana, sibthorpii)","Trigonella","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Small-seeded"
"633","ORIGINS","7283–7607","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Triticum",46,0.0382377389858687,"DeMoulins97","Triticum sp.","Triticum spp. (indeter.)","Triticum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"634","ORIGINS","7324–7593","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Triticum boeoticum/diccocoides/monococcum/dicoccum",35,0.029093931837074,"DeMoulins97","Triticum sp.","Triticum spp. (indeter. founder)","Triticum","Poaceae","Grasses","wheat","Edible seed/fruit","Large/medium-seeded",NA
"635","ORIGINS","7468–7603","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Triticum boeoticum/Secale montanum/vavilovii",7,0.00581878636741479,"DeMoulins97","Triticum sp.","Triticum spp. (indeter.)","Triticum","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"636","ORIGINS","7378–7378","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Triticum dicoccoides",1,0.000831255195344971,"DeMoulins97","Triticum dicoccoides","Triticum spp. (incl. dicoccoides/dicoccum)","Triticum","Poaceae","Grasses","emmer wheat","Edible seed/fruit","Large/medium-seeded",NA
"637","ORIGINS","7622–7622","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Triticum dicoccoides/dicoccum",1,0.000831255195344971,"DeMoulins97","Triticum sp.","Triticum spp. (incl. dicoccoides/dicoccum)","Triticum","Poaceae","Grasses","emmer wheat","Edible seed/fruit","Large/medium-seeded",NA
"638","ORIGINS","7379–7621","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Triticum dicoccum",26,0.0216126350789692,"DeMoulins97","Triticum dicoccum","Triticum spp. (incl. dicoccoides/dicoccum)","Triticum","Poaceae","Grasses","emmer wheat","Edible seed/fruit","Large/medium-seeded",NA
"639","ORIGINS","7284–7604","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Triticum dicoccum/monococcum",35,0.029093931837074,"DeMoulins97","Triticum sp.","Triticum spp. (indeter. founder)","Triticum","Poaceae","Grasses","wheat","Edible seed/fruit","Large/medium-seeded",NA
"640","ORIGINS","7278–7618","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Triticum monococcum/boeoticum",45,0.0374064837905237,"DeMoulins97","Triticum sp.","Triticum spp. (incl. boeoticum/monococcum)","Triticum","Poaceae","Grasses","einkorn wheat","Edible seed/fruit","Large/medium-seeded",NA
"641","ORIGINS","7344–7409","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Vicia",6,0.00498753117206982,"DeMoulins97","Vicia sp.","Vicia sp. (indet.)","Vicia","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Large/medium-seeded"
"642","ORIGINS","7293–7464","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Vicia ervilia",24,0.0199501246882793,"DeMoulins97","Vicia ervilia","Vicia ervilia","Vicia","Fabaceae","Pulses","bitter vetch","Edible seed/fruit",NA,"Large/medium-seeded"
"643","ORIGINS","7311–7311","Cafer Höyük","Cafer Höyük",38.42,38.75,"early PPNB","Approx dates from de Moulins 1997 pg.52","CAFH E-PPNB",10550,9650,"Vicia faba",2,0.00166251039068994,"DeMoulins97","Vicia faba","Vicia faba","Vicia","Fabaceae","Pulses",NA,"Edible seed/fruit",NA,"Large/medium-seeded"
"644","ORIGINS","6998–6998","Cafer Höyük","Cafer Höyük",38.42,38.75,"late PPNB","Approx dates from de Moulins 1997 pg.52","CAFH L-PPNB",9450,9050,"Abutilon teophrasti",1,0.00112233445566778,"DeMoulins97","Abutilon teophrasti","Abutilon teophrasti","Abutilon","Malvaceae","Wild plants",NA,NA,NA,NA
"645","ORIGINS","7150–7150","Cafer Höyük","Cafer Höyük",38.42,38.75,"late PPNB","Approx dates from de Moulins 1997 pg.52","CAFH L-PPNB",9450,9050,"Adonis aestivalis",1,0.00112233445566778,"DeMoulins97","Adonis aestivalis","Adonis spp. (incl. aestivalis, annua, dentata, flammea, microcarpa)","Adonis","Ranunculaceae","Wild plants",NA,NA,NA,NA
"646","ORIGINS","7062–7167","Cafer Höyük","Cafer Höyük",38.42,38.75,"late PPNB","Approx dates from de Moulins 1997 pg.52","CAFH L-PPNB",9450,9050,"Aegilops",4,0.00448933782267115,"DeMoulins97","Aegilops sp.","Aegilops spp. (incl. crassa, kotschyi, peregrina, speltoides, umbellulata)","Aegilops","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"647","ORIGINS","7162–7162","Cafer Höyük","Cafer Höyük",38.42,38.75,"late PPNB","Approx dates from de Moulins 1997 pg.52","CAFH L-PPNB",9450,9050,"Androsace maxima",1,0.00112233445566778,"DeMoulins97","Androsace maxima","Androsace spp. (incl. maxima)","Androsace","Primulaceae","Wild plants",NA,NA,NA,NA
"648","ORIGINS","7081–7081","Cafer Höyük","Cafer Höyük",38.42,38.75,"late PPNB","Approx dates from de Moulins 1997 pg.52","CAFH L-PPNB",9450,9050,"Arenaria",1,0.00112233445566778,"DeMoulins97","Arenaria sp.","Arenaria spp. (incl. serpyllifolia)","Arenaria","Caryophyllaceae","Wild plants",NA,NA,NA,NA
"649","ORIGINS","7029–7029","Cafer Höyük","Cafer Höyük",38.42,38.75,"late PPNB","Approx dates from de Moulins 1997 pg.52","CAFH L-PPNB",9450,9050,"Avena",1,0.00112233445566778,"DeMoulins97","Avena sp.","Avena spp. (incl. barbata, clauda, fatua, sativa, sterilis, wiestii)","Avena","Poaceae","Grasses",NA,"Edible seed/fruit","Large/medium-seeded",NA
"650","ORIGINS","7080–7112","Cafer Höyük","Cafer Höyük",38.42,38.75,"late PPNB","Approx dates from de Moulins 1997 pg.52","CAFH L-PPNB",9450,9050,"Brassica",53,0.0594837261503928,"DeMoulins97","Brassica sp.","Brassica spp. (incl. nigra)","Brassica","Brassicaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"651","ORIGINS","7079–7079","Cafer Höyük","Cafer Höyük",38.42,38.75,"late PPNB","Approx dates from de Moulins 1997 pg.52","CAFH L-PPNB",9450,9050,"Brassicaceae",1,0.00112233445566778,"DeMoulins97",NA,"Brassicaceae indet. (edible)",NA,"Brassicaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"652","ORIGINS","7007–7104","Cafer Höyük","Cafer Höyük",38.42,38.75,"late PPNB","Approx dates from de Moulins 1997 pg.52","CAFH L-PPNB",9450,9050,"Bromus",6,0.00673400673400673,"DeMoulins97","Bromus sp.","Bromus spp. (incl. arvensis, danthoniae, diandrus, hordeaceus, secalinus, sterilis, tectorum)","Bromus","Poaceae","Grasses",NA,NA,"Small/medium-seeded",NA
"653","ORIGINS","7152–7152","Cafer Höyük","Cafer Höyük",38.42,38.75,"late PPNB","Approx dates from de Moulins 1997 pg.52","CAFH L-PPNB",9450,9050,"Capsella",1,0.00112233445566778,"DeMoulins97","Capsella sp.","Capsella spp. (incl. bursa-pastoris)","Capsella","Brassicaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"654","ORIGINS","7100–7100","Cafer Höyük","Cafer Höyük",38.42,38.75,"late PPNB","Approx dates from de Moulins 1997 pg.52","CAFH L-PPNB",9450,9050,"Celtis",2,0.00224466891133557,"DeMoulins97","Celtis sp.","Celtis spp. (incl. australis, tournefortii)","Celtis","Cannabaceae","Wild plants",NA,"Edible seed/fruit",NA,NA
"655","ORIGINS","7149–7149","Cafer Höyük","Cafer Höyük",38.42,38.75,"late PPNB","Approx dates from de Moulins 1997 pg.52","CAFH L-PPNB",9450,9050,"Corydalis",1,0.00112233445566778,"DeMoulins97","Corydalis sp.","Corydalis sp.","Corydalis","Papaveraceae","Wild plants",NA,NA,NA,NA
